min(X),min(Y),min(Z),max(X),max(Y),max(Z),mean(X),mean(Y),mean(Z),variance(X),variance(Y),variance(Z),std(X),std(Y),std(Z),skewness(X),skewness(Y),skewness(Z),kurtosis(X),kurtosis(Y),kurtosis(Z),median(X),median(Y),median(Z),percentile25(X),percentile75(X),percentile25(Y),percentile75(Y),percentile25(Z),percentile75(Z),corr_axis(XY),corr_axis(XZ),corr_axis(YZ),zerocross(X),zerocross(Y),zerocross(Z),energy(X),energy(Y),energy(Z),dominantFr(X),dominantFrMag(X),dominantFr(Y),dominantFrMag(Y),dominantFr(Z),dominantFrMag(Z),IdentityTag,8activity
-14.2018,-0.02103,1.3257,-4.1947,5.2541,5.5527,-8.595025,2.98130065,3.432743,6.966417056,1.526375943,1.095556968,2.639397101,1.235465881,1.046688573,-0.212384126,-0.399378919,-0.096132859,2.003547431,2.272679551,2.294335346,-8.86395,3.0547,3.53675,-10.63655,-6.22895,2.2212,4.0321,2.5977,4.08195,-0.249518235,-0.481620061,0.315361655,7,8,12,16161,2081,2575,1.953125,882.7362789,0.9765625,87.68374876,1.953125,62.80513984,54,4
-14.2274,-3.6815,1.1599,-3.5704,7.0472,8.0305,-8.9621785,3.268206675,3.4675225,6.654340061,2.843725024,1.828182987,2.579600756,1.68633479,1.352103172,0.247007933,-0.898789101,0.521095707,2.142041216,5.645774943,3.065442259,-9.30895,3.5249,3.36075,-11.06895,-6.8909,2.1849,4.1808,2.36705,4.48655,-0.017701966,-0.501962891,0.320642048,13,14,17,17388,2702,2769,1.953125,874.2500031,3.515625,121.3553866,1.953125,157.2596261,54,4
-13.8374,0.18891,-0.55027,-3.3359,7.2668,6.2361,-8.469652,3.58642235,3.24267632,7.008423284,2.151133833,1.708937638,2.647342683,1.466674413,1.307263416,-0.303794271,0.218005097,-0.316156621,2.069691436,2.690551081,2.936522397,-7.63955,3.434,3.15235,-10.9,-6.5633,2.56715,4.51305,2.43345,4.1555,-0.248066329,-0.582733483,0.47081151,10,23,16,15742,3001,2443,1.953125,749.9329673,0.390625,132.9150216,1.953125,134.8767033,54,4
-14.4184,0.59747,0.54229,6.5984,17.4435,7.8505,-6.9247168,4.9139979,2.93613625,29.78755068,10.67422558,1.862630098,5.457797237,3.267143336,1.36478207,0.993113826,1.840634957,0.870729699,3.054748764,7.596529811,3.931638637,-7.96265,4.6659,2.70575,-10.9031,-4.8911,2.78645,6.0825,1.9383,3.63955,-0.031708158,-0.237837454,0.133999229,7,9,13,15518,6954,2095,0.390625,2552.260442,0.390625,500.8788899,1.7578125,146.8677493,54,4
-13.6287,1.3911,1.5041,3.0374,12.8013,6.4759,-7.7461446,4.5389455,3.354918,14.18505313,7.423701962,1.148578833,3.766304971,2.724647126,1.071717702,0.807921421,1.710773238,0.656720097,3.470283478,5.115157065,3.336205934,-8.19995,3.72155,3.269,-10.75825,-5.2502,2.81675,4.8065,2.58955,3.9657,0.011743796,-0.546148051,-0.175275443,11,12,11,14823,5598,2480,1.953125,1331.536139,0.390625,709.5789512,1.3671875,60.89870905,54,4
-11.4868,1.4186,2.3606,-3.7527,5.3155,5.3481,-6.303151515,3.715993939,3.281293939,5.218379366,1.227723469,0.734484494,2.284377238,1.108026836,0.857020708,-0.685785702,-0.787297316,0.729440446,2.293162566,2.535553742,2.53631717,-5.6279,4.0952,3.0393,-8.1113,-4.3586,3.065625,4.41055,2.501025,3.91855,0.426832724,-0.799635974,-0.715082996,2,3,2,1478,495,379,3.3203125,154.2692299,1.953125,31.52930768,2.734375,21.08384328,54,4
-29.9453,-13.1731,-3.2985,9.6872,42.0079,8.9278,-7.84168165,9.26176655,0.943269325,101.1926095,230.4342258,4.984132101,10.05945374,15.18006014,2.232516988,-0.121428126,0.504449582,0.800723854,2.270413177,2.196680049,4.020239091,-7.0591,5.43225,0.56488,-15.05665,-1.64235,-2.56235,20.4465,-0.703235,2.3731,-0.551891283,-0.332031371,0.681097144,11,9,14,32436,63012,1170,2.5390625,10463.37543,2.5390625,33774.20044,2.5390625,352.6754179,55,5
-29.1532,-13.1451,-2.3309,12.5569,41.0648,11.3071,-6.329395065,9.97543984,1.732721166,122.879922,178.4217062,8.263151492,11.08512165,13.35745882,2.874569793,-0.203764399,0.361566911,1.226403771,2.032939223,2.422864877,4.025232649,-5.42,7.1618,0.81481,-15.21655,3.2602,2.42945,19.11425,-0.22941,3.09675,-0.57846298,-0.557644563,0.663032021,10,11,15,32465,55408,2245,2.5390625,15920.53128,2.5390625,25776.66625,2.5390625,718.2335975,55,5
-30.8764,-16.4209,-3.2226,10.5602,39.7939,10.9813,-9.1608704,8.735954625,1.154465081,107.4272917,229.8125036,8.046611731,10.36471378,15.15956805,2.836655025,0.054244882,0.371088601,0.950155676,2.299128474,2.115985376,3.898957623,-8.59505,5.38275,0.62976,-16.8423,-3.85725,-3.02825,19.9019,-0.70031,2.41965,-0.5542701,-0.385792493,0.685591412,10,9,12,38162,60996,1868,2.34375,11925.64977,2.5390625,32196.13432,2.34375,605.8358233,55,5
-36.7243,-18.5711,-5.5172,11.7759,41.2381,16.1109,-9.123842295,9.990001,1.626067906,159.5884638,179.3274902,12.69903774,12.63283277,13.39132145,3.563570925,-0.214171343,-0.053318794,1.303476585,2.070999743,2.626466368,6.27600744,-7.7211,9.8819,1.251,-18.4868,1.6387,3.6414,17.79205,-0.40594,2.76355,-0.502720342,-0.403644214,0.510241603,9,11,16,48407,55646,3056,2.5390625,19369.48753,2.34375,20649.9796,1.171875,855.0375401,55,5
-36.5526,-19.7126,-8.1106,9.9778,43.9121,9.3553,-8.80208295,9.12931025,0.058919323,104.1585813,276.5000875,9.759406366,10.20581115,16.62829178,3.12400486,-0.134904931,0.356231737,0.184886893,2.610105299,2.266527768,3.678459144,-8.5606,5.5828,0.16467,-15.51675,-1.7593,-2.09935,20.7029,-2.0534,1.725,-0.482112424,-0.174464995,0.174911542,11,9,17,36223,71692,1943,2.5390625,9363.635601,2.5390625,42367.26532,1.7578125,722.567962,55,5
-31.4941,-16.7213,-3.368,10.2928,46.5511,8.3249,-6.81742851,10.29100645,1.601452775,128.9903876,215.3693757,5.73762863,11.35739352,14.6754685,2.395334764,-0.191767623,0.45520174,0.252376546,1.956148211,2.494300914,2.951932674,-6.44385,6.89915,1.5609,-15.62115,3.79445,1.51125,20.2593,-0.0976745,3.08725,-0.545769412,-0.206503789,0.741905968,9,11,15,34965,64039,1655,2.5390625,14048.90708,2.5390625,32222.34371,2.5390625,461.2185877,55,5
-26.7006,-10.9816,-3.8895,9.9115,41.8879,19.3221,-7.64602435,9.1203121,3.80769253,82.67163129,207.7921303,22.18643562,9.092394145,14.41499671,4.710247936,0.169746429,0.529372422,0.716275009,2.366233676,2.20432559,3.316566871,-7.82335,6.0594,2.9958,-14.28125,-3.07655,-3.09675,19.0859,0.439315,6.6885,-0.562228838,-0.427362225,0.86402548,15,10,10,28144,57987,7315,2.5390625,8909.00512,2.5390625,31861.85396,2.5390625,2581.854517,55,5
-28.5998,-15.4047,-3.8453,10.8716,49.1851,10.8719,-6.53477128,11.61544315,2.531717775,111.7183887,227.7738683,7.42700366,10.56969199,15.09217905,2.725252953,-0.046775757,0.345262724,0.446328379,1.930970985,2.343662456,3.640044718,-7.33585,8.2638,2.5287,-14.6507,3.034,2.6787,22.62835,0.77267,3.9896,-0.513881311,-0.182189066,0.697992397,10,10,13,30773,72311,2760,2.5390625,11221.15856,2.5390625,33860.83079,2.5390625,593.0867071,55,5
-28.5026,-18.7564,-5.0967,9.3716,39.2186,11.2927,-7.8864876,8.29934149,1.859130636,104.8395999,205.5121472,11.85261062,10.23912105,14.33569486,3.442762063,-0.110398476,0.207778269,0.576371714,2.146780598,2.255911946,2.724665822,-7.053,6.0825,1.484,-15.35855,-0.6789,-2.442,18.667,-0.879965,3.83235,-0.50196709,-0.387041074,0.776330027,11,11,13,33302,54673,3050,2.5390625,10432.81964,2.5390625,30154.85561,2.5390625,1294.165491,55,5
-28.8951,-15.4971,-8.5997,11.3221,45.6475,10.4176,-6.906556635,10.06190835,1.72753503,124.5494222,224.8475852,15.00290561,11.16017124,14.99491865,3.873358441,1.76E-05,0.595064312,0.06684017,2.014513832,2.542289002,2.876766998,-7.0623,5.6859,1.4513,-14.9439,2.92145,0.687955,20.01455,-0.981935,3.99145,-0.514398584,-0.175266999,0.446956239,10,10,9,34325,64993,3582,2.5390625,14815.00074,2.5390625,34124.05418,2.1484375,823.9264038,55,5
-32.6152,-17.2144,-3.7254,11.0815,43.9672,10.1417,-7.26988093,9.2699917,2.04294603,132.2247504,209.8619597,9.38488249,11.49890214,14.48661312,3.063475557,-0.192391345,0.417950057,0.125081188,2.045826673,2.450069622,2.527628159,-6.78395,6.39115,1.99915,-15.85665,3.0077,0.54237,19.36985,-0.342325,4.29565,-0.532439384,-0.279275139,0.833939232,10,10,14,36883,58949,2702,2.5390625,16051.56981,2.5390625,30701.61043,2.5390625,822.5198529,55,5
-33.6573,-13.0938,-4.337,8.9448,44.1139,11.7683,-7.645481935,8.815403,2.04470155,107.1181745,219.7659956,12.47322271,10.34979103,14.82450659,3.531744994,-0.207054729,0.539896793,0.420115672,2.287607645,2.370668215,2.842724373,-6.7833,5.0036,1.98135,-15.43845,0.34431,-2.1336,19.51075,-0.62966,3.97175,-0.575804951,-0.403674981,0.852824822,11,10,10,33007,59276,3318,2.5390625,11771.39157,2.5390625,33821.79903,2.5390625,1410.2775,55,5
-30.4304,-15.3774,-5.8478,10.8371,45.5046,14.669,-6.4529793,9.532228085,2.114321583,124.0880005,181.5479058,14.57075595,11.13947936,13.47397142,3.817165958,-0.245490874,0.489135033,1.056912794,2.052313362,2.630165172,3.861259736,-5.42545,6.47705,0.99176,-14.6519,3.22205,0.57882,18.09505,-0.34274,3.62995,-0.572737358,-0.432556604,0.546200991,9,11,12,33022,54301,3794,2.5390625,15844.65964,2.5390625,25140.33248,0.390625,876.9813162,55,5
-31.4528,-15.3769,-7.4487,12.3336,42.2063,10.1403,-8.21207115,10.23320825,1.29936658,112.1010688,217.9761057,11.6872185,10.58777922,14.76401388,3.418657412,0.037183389,0.364926678,-0.169775546,2.309685033,2.263420569,2.767240269,-7.80345,7.6225,1.4199,-16.1133,-2.20895,0.17353,21.4396,-0.95356,4.17865,-0.507581718,0.11367036,0.083000432,12,10,9,35796,64321,2663,2.5390625,11745.05662,2.5390625,32203.4793,1.3671875,893.6048604,55,5
-23.8842,-15.9847,-5.4691,17.5002,36.2634,13.8644,-2.41337225,8.410906713,1.387426705,112.9943468,137.9195642,16.70359556,10.62987991,11.74391605,4.087003249,-0.274889479,0.513337345,1.029358519,2.098639601,2.748119311,3.81288793,-0.870205,5.68595,0.792755,-10.2673,6.0688,0.138025,15.4639,-1.67325,3.1927,-0.410549229,0.142920104,0.235758473,5,10,8,23651,41595,3709,0.390625,6331.67145,2.5390625,17960.75456,0.5859375,1210.818665,55,5
-29.6653,-13.1307,-4.2064,10.6765,38.6516,13.358,-7.919562693,8.431938589,2.332851076,82.1363928,185.319693,15.44662292,9.062913042,13.61321758,3.930219195,0.222559017,0.439045418,0.883658319,2.529709643,2.187579983,3.37862048,-8.13645,5.68995,1.2332,-13.72495,-4.40315,-3.14885,18.2245,-0.11632035,4.63295,-0.537098388,-0.378321535,0.6449907,12,10,14,28889,51098,4162,2.5390625,9171.889242,2.5390625,28509.08786,2.5390625,1451.450317,55,5
-22.6945,-11.4009,-3.752,10.8848,35.3558,9.6103,-5.66844035,10.88586132,2.611259313,93.05764211,161.9947901,9.235524674,9.646638902,12.72771739,3.039000604,0.077543443,0.271847434,-0.023589006,1.898040902,2.024548708,2.554244985,-5.9585,8.5497,2.6423,-13.7931,2.62745,1.2586,21.37535,0.781725,4.5546,-0.570048041,-0.305549395,0.824890421,10,11,13,24945,55937,3202,2.5390625,10496.26564,2.5390625,22989.49074,2.734375,989.4211059,55,5
-24.9861,-14.0892,-5.1507,11.1478,37.4942,8.1114,-7.07105645,9.071573918,1.264470948,86.29693208,201.1795991,8.652393238,9.289614205,14.18377944,2.941495069,0.209982847,0.245830992,0.321058018,2.277081127,2.063662266,2.676344198,-7.2905,7.24055,0.94296,-14.51245,-1.42035,-2.77815,19.3851,-0.949725,3.067,-0.436809963,-0.196771941,0.619882163,11,10,11,27173,56493,2042,2.734375,7871.37813,2.5390625,29801.62753,2.5390625,533.6846693,55,5
-34.0349,-14.3719,-11.5215,10.1972,50.1318,17.4013,-6.69947905,8.86706435,1.605963746,101.8138336,235.6887598,23.40901078,10.09028412,15.35215815,4.838285934,0.002896446,0.58677741,1.240112874,2.272282504,2.686067616,5.777423619,-7.65985,5.96255,1.13115,-13.92575,1.58745,-0.165585,18.57195,-1.4754,3.03095,-0.473555339,-0.075416275,0.256004196,11,10,8,29238,62627,5174,2.5390625,9528.108456,2.734375,31014.02085,1.171875,1232.521795,55,5
-22.1207,-12.7991,-4.8498,11.5514,41.8485,16.5135,-5.50127064,10.05308665,3.467157431,98.22076108,187.7055937,21.40702177,9.910638783,13.7005691,4.626772284,0.060778478,0.509817098,0.707602004,1.802575661,2.363478438,2.911673148,-6.6462,5.84475,2.35835,-12.955,3.9785,1.66395,19.87035,0.1003965,6.58195,-0.463310391,-0.451095215,0.811047943,9,11,10,25599,57566,6664,2.5390625,9836.501288,2.5390625,26985.91439,2.5390625,2668.205274,55,5
-30.4192,-15.1936,-3.1345,10.2359,41.3279,12.0681,-8.72560585,8.50134801,2.424126746,97.4753295,190.0706649,8.462710338,9.872959511,13.7866118,2.909073794,0.140677102,0.425449015,0.835728672,2.271382669,2.239186083,4.009425894,-8.713,6.0727,2.278,-16.4297,-2.46125,-2.6187,18.93805,0.224765,3.926,-0.521712158,-0.316334321,0.575213208,11,10,12,34625,52279,2859,2.5390625,12355.51013,2.5390625,28371.97765,1.3671875,563.5952185,55,5
-27.0324,-16.2221,-6.1721,10.7978,37.7881,13.3281,-7.18077571,9.92156095,2.87623661,107.2018045,179.0707296,15.16067445,10.35383043,13.38173119,3.893671076,0.051612509,-0.036068135,0.266135711,2.00750119,2.349673729,2.698929463,-7.7802,8.3002,2.5782,-15.24265,1.73515,2.3414,20.1389,-0.243815,5.4825,-0.45673286,-0.518434084,0.783315504,11,13,15,31646,55323,4672,2.734375,11363.26644,2.734375,25633.03106,2.734375,1945.898991,55,5
-26.4387,-12.5391,-4.0903,11.8344,46.259,18.2286,-6.7194027,8.4159656,3.237251219,90.29480171,185.479105,18.07718845,9.502357692,13.61907137,4.251727701,0.04690558,0.542979802,0.987728459,2.26248165,2.603516509,4.516514856,-6.5464,6.00615,2.78625,-13.52965,-0.202175,-2.0384,17.5767,0.394965,5.72365,-0.485573838,-0.308197583,0.708675912,14,10,13,26999,51076,5693,2.5390625,9427.167725,2.5390625,27788.85579,2.5390625,1748.349134,55,5
-27.615,-13.7425,-4.7854,10.8764,45.0066,12.9233,-6.5195685,9.11622046,2.353327408,97.10575164,244.2306759,15.69645332,9.854225065,15.62788136,3.961874976,0.038261712,0.556020603,0.820767659,2.185074834,2.216671847,3.34970268,-7.4844,4.0487,1.586,-13.17275,1.64725,-1.5551,20.63,0.079877,4.0525,-0.539079937,-0.300245721,0.588790332,11,10,13,27825,65223,4231,2.5390625,8978.502787,2.5390625,36421.65431,2.5390625,1172.235666,55,5
-33.0438,-9.9895,-2.4867,9.5071,33.0332,9.1291,-6.29078425,9.196570105,1.501838591,98.32782994,138.4163655,5.632035133,9.916039025,11.76504847,2.373190918,-0.302096029,0.284635227,0.85739519,2.4320192,2.030181769,3.860488971,-5.58335,6.4159,1.43345,-13.565,2.23185,1.3936,19.41185,-0.216555,2.75525,-0.524403254,-0.19226325,0.386218845,10,11,21,27482,44460,1572,2.5390625,11491.6037,2.5390625,17314.30227,0.5859375,255.5697544,55,5
-21.4985,-15.1571,-3.1474,8.2134,36.6318,12.1055,-7.602149905,8.770177785,2.95076597,63.44085455,203.4754119,12.20917853,7.964976745,14.26448078,3.494163495,0.194502027,0.290108847,0.435298912,2.098679681,1.903929512,2.401846384,-7.45825,5.81285,2.1513,-14.515,-2.8516,-2.10345,21.48135,0.28284,5.7325,-0.608027845,-0.27140399,0.805745666,10,10,11,24183,55875,4171,2.5390625,7517.929096,2.5390625,34482.16674,2.5390625,1151.759293,55,5
-20.3593,-7.5557,-1.6299,9.1175,42.3166,12.0256,-1.82261657,10.83116509,3.770052583,52.01110916,170.0121318,14.0578838,7.211872791,13.03887004,3.749384456,-0.240122662,0.600775913,0.478924408,2.093632641,2.243757632,2.041203092,-3.7947,7.3797,3.01765,-7.15835,5.50595,0.401395,20.62365,0.57562,6.62705,-0.370149818,-0.42280632,0.890410701,6,11,10,11015,57295,5640,1.171875,5235.77752,2.5390625,27080.9451,2.5390625,2127.182172,55,5
-19.4412,-9.7977,-12.7933,8.0444,49.8361,11.5677,-3.4007926,9.582740831,1.608760427,48.26883141,235.2453271,17.58205419,6.947577377,15.33770932,4.193096015,-0.025651062,0.74663694,-0.302573099,2.113417502,2.396311807,4.843721573,-5.175,4.73375,1.21525,-8.07925,3.6481,-3.30055,21.33015,-0.461165,3.37575,-0.323990771,-0.158098417,0.1972505,9,11,15,11919,65180,4016,1.3671875,5358.386356,2.5390625,37567.80795,0.5859375,1011.156186,55,5
-20.1334,-10.5217,-6.142,10.3795,48.3204,13.499,-3.687851145,9.826202685,2.31119534,63.60092012,211.5010912,11.57812219,7.975018503,14.54307709,3.402663984,0.204962593,0.714052854,1.050757002,1.93733305,2.458832003,4.145168444,-6.217,5.1435,1.3,-9.253,4.3127,-0.637285,20.8339,0.33375,3.3194,-0.326418219,-0.441514441,0.442749784,9,10,12,15377,61400,3372,1.3671875,7800.586188,2.734375,30840.22808,2.734375,844.124216,55,5
-19.5823,-9.8271,-1.4748,9.9253,43.86,12.6937,-3.218874425,10.53432368,2.755621747,69.13778474,173.4604207,9.889811315,8.314913394,13.17043738,3.144807039,-0.044326092,0.560657051,1.115866001,1.771035669,2.368823703,3.646243744,-4.69065,7.14085,1.76765,-9.84535,5.1296,0.6734,20.4359,0.564285,4.38495,-0.44980367,-0.318620729,0.688875245,9,11,19,15831,56713,3487,1.3671875,7798.154634,2.5390625,26860.91765,2.5390625,1058.170642,55,5
-13.761,-8.3987,-5.5002,10.8553,43.8711,27.429,-3.68767915,9.886816616,6.17482032,43.77521819,181.709845,58.81102512,6.616284319,13.47997942,7.668834665,0.702321637,0.632336872,0.732996431,2.221299275,2.248815377,2.679898566,-6.22565,5.7308,4.2299,-8.487,2.46255,-1.2295,19.8298,-0.179575,11.67445,-0.282119991,-0.329153169,0.890669142,12,10,10,11431,55710,19329,1.171875,4824.384359,2.5390625,27155.50256,2.5390625,9117.894948,55,5
-19.174,-10.518,-23.6312,10.2801,54.5256,10.9837,-2.99068715,9.67542803,-0.884995815,70.70086968,192.5661403,52.54692927,8.408380919,13.87682025,7.248926077,-0.049451712,0.968482424,-1.369556413,1.638068662,3.473744862,4.952240069,-5.04535,5.6511,0.491585,-10.16705,5.47785,-0.378445,17.52355,-1.6515,2.61485,-0.39048287,0.197711137,0.109772205,7,11,14,15858,57043,10613,1.3671875,7815.262559,2.5390625,28451.23646,0.390625,5479.135395,55,5
-60.4728,-36.5531,-35.0603,25.617,61.6026,24.3213,-3.9352963,6.483181834,2.368908225,111.4142713,177.0691688,49.26546851,10.55529589,13.30673396,7.018936423,-2.086849037,0.514112509,-1.138240404,11.50627031,4.100911835,8.415579364,-3.19345,3.28505,3.0951,-8.00415,4.48585,-2.55585,15.06815,0.48121,6.0151,-0.281871618,-0.204604329,-0.071106809,13,12,16,25269,43643,10926,1.3671875,5388.100819,2.734375,15782.85694,2.9296875,1635.249713,55,5
-18.2036,-9.7595,-4.8051,11.4038,46.6735,15.2106,-2.393299445,9.79560862,2.193292066,48.69835504,204.7244779,11.05957489,6.97842067,14.30819618,3.325593916,0.086299729,0.672892877,1.130535226,1.964521647,2.351755374,5.051745235,-3.72875,4.97495,1.4946,-7.3084,5.039,-1.567,20.5817,0.15492,3.61695,-0.180869499,0.128766508,0.317997754,7,11,16,10837,59931,3163,1.3671875,5720.310052,2.5390625,31064.38724,2.34375,564.0396312,55,5
-25.4683,-13.346,-12.8701,9.3858,60.6505,15.8088,-4.5799366,11.31335267,3.04222242,77.06214781,284.3084537,23.35907725,8.778504873,16.86144874,4.833122929,-0.191287481,0.870640105,0.104455791,2.097345129,2.915077099,3.954603255,-5.1448,6.45825,2.0221,-10.16135,4.2945,-0.2394,20.5094,0.29291,6.0668,-0.577915226,-0.362864663,0.413665969,8,10,15,19531,82176,6499,1.3671875,6716.565597,2.5390625,41487.34773,2.734375,1480.700014,55,5
-20.6789,-10.3646,-2.862,8.1566,46.4236,17.8874,-5.122851639,9.60296666,3.56644075,59.00576257,219.9648813,21.45218172,7.68152085,14.83121308,4.631649999,0.210297799,0.607593834,0.831678764,1.984746738,2.314629024,3.073700502,-6.76825,5.38525,2.3932,-10.51415,2.34185,-1.8983,21.7782,-0.2291,7.01095,-0.298506071,-0.318918626,0.851673741,9,10,10,16991,62216,6813,1.171875,5820.051589,2.5390625,33484.61323,2.5390625,3004.689993,55,5
-15.7985,-9.1724,-2.4464,9.2928,38.4383,20.1914,-3.2800048,9.578439225,4.320557285,55.32724402,183.6281546,26.35795769,7.438228554,13.55094663,5.134000164,0.231641559,0.571782209,1.085348284,1.636607755,2.203491407,3.722290266,-6.16525,5.7413,2.9012,-9.13715,4.4252,-0.82301,19.47355,0.22973,7.2205,-0.334343997,-0.394250326,0.752231878,8,11,11,13162,54891,8979,1.3671875,7508.830431,2.5390625,28896.23326,2.5390625,3640.506478,55,5
-15.0597,-10.1514,-2.5753,8.2339,43.3079,18.0899,-3.0533543,8.7693751,4.421082045,43.58772345,180.8184744,25.61868,6.602099927,13.44687601,5.0614899,0.208530648,0.496369155,0.801490571,1.768071121,2.193471441,2.774895595,-5.6567,5.10575,2.97245,-8.2997,3.22105,-1.53895,19.5669,0.189015,7.6127,-0.317648434,-0.363821872,0.824843933,6,10,14,10539,51363,9007,1.3671875,6108.767098,2.5390625,29470.94092,2.5390625,3466.274557,55,5
-18.2227,-10.0322,-3.2561,7.8564,43.8431,13.7025,-4.34234627,9.117548028,4.151861715,51.1978543,211.448518,21.2227403,7.155267591,14.54126948,4.60681455,0.181000623,0.605832994,0.440904566,1.9969993,2.243713187,1.936389571,-5.75465,4.80285,3.00965,-9.1363,2.0769,-1.71305,20.2386,0.32871,8.0522,-0.336145442,-0.368090395,0.933387988,11,10,11,13960,58704,7671,1.3671875,5335.636467,2.5390625,32944.36207,2.5390625,3357.915465,55,5
-26.7406,-13.8951,-5.2534,11.8063,47.9725,12.6602,-6.523043821,10.79363318,3.17045789,111.6114524,196.1218771,17.53035947,10.56463214,14.00435208,4.186927211,-0.093344301,0.360022485,0.352231496,1.975493821,2.38257895,2.552994751,-6.3576,7.965,2.9133,-14.4654,3.3005,1.46385,21.52145,0.372695,6.15685,-0.503775042,-0.453793041,0.757260293,10,13,16,30721,62329,5499,2.5390625,12654.81609,2.5390625,27352.11233,2.5390625,1827.805415,55,5
-23.9685,-13.9353,-7.8267,9.9109,30.2108,21.5383,-6.40885948,7.84009675,6.265822555,67.99392025,138.1874697,53.51344762,8.245842604,11.75531666,7.315288622,0.243823491,0.122287642,0.261168308,2.396227078,2.008680767,2.072798225,-7.599,6.77595,5.1467,-11.07625,-1.1693,-0.37247,17.0589,0.275815,11.95225,-0.365357121,-0.379505566,0.933551569,11,10,12,21745,39793,18501,1.171875,5866.776947,2.5390625,20293.98004,2.5390625,8585.383786,55,5
-34.5655,-11.8727,-5.2165,11.252,55.3957,17.8087,-5.86128948,9.43415173,4.60664714,111.875505,204.0116863,34.88346272,10.57712177,14.28326595,5.906222373,-0.3076612,0.807176476,0.501528244,2.315086293,3.196556392,2.3471915,-5.90265,6.23835,3.4075,-13.21435,4.31825,0.854085,18.0449,0.0661625,8.4578,-0.558690018,-0.551888991,0.917426263,9,11,11,29134,58399,11186,2.5390625,11606.46408,2.5390625,27509.09271,2.5390625,4565.114086,55,5
-26.0208,-13.9765,-5.1795,13.0423,36.0506,20.7798,-6.19673895,7.573176635,4.686798145,91.04205383,178.9221466,38.44145975,9.541595979,13.37617833,6.200117721,0.079469544,0.382525154,0.582042096,2.314888831,2.171152905,2.65109776,-6.71055,5.27015,3.49095,-12.5208,0.664315,-2.0745,18.0284,0.189165,9.38535,-0.451359976,-0.455993232,0.860733166,11,10,10,25797,47076,12043,2.734375,7770.699306,2.5390625,25614.15555,2.5390625,4807.811536,55,5
-22.3,-12.7147,-4.0803,11.9925,42.1,20.9761,-6.1414652,8.54499733,3.64266269,72.60917191,212.2152412,22.99602675,8.521101567,14.56760932,4.795417265,0.285522052,0.581204551,1.10950516,2.255183276,2.240686978,4.262084238,-6.8825,4.20415,2.3699,-11.8719,0.27037,-2.86485,19.4974,0.533095,5.69485,-0.477037696,-0.494809835,0.760069137,11,10,12,21993,56834,7230,2.734375,6485.884683,2.5390625,31573.87622,2.5390625,2507.29717,55,5
-27.0756,-12.339,-3.3723,10.0975,48.5728,13.7243,-5.0256699,10.9370679,3.47032426,95.15486922,252.4957665,15.64238328,9.754735733,15.89011537,3.955045294,-0.277051352,0.58596067,0.488469307,2.165684718,2.202131393,2.372285626,-5.07475,5.84565,2.32725,-12.46895,4.32845,-0.8413,24.59445,0.71246,6.5914,-0.577953495,-0.573196854,0.833687367,10,10,13,23987,74171,5521,2.5390625,9606.967674,2.5390625,36106.2854,2.5390625,2049.557904,55,5
-22.3666,-11.1756,-2.8929,10.2563,39.2197,15.1812,-6.822721695,8.63211,4.005510174,80.36952296,192.6372363,22.77250582,8.964905072,13.8793817,4.772054674,0.167835808,0.407585744,0.413637753,2.227539348,2.1213076,1.990118555,-7.25915,6.94035,3.242,-12.64575,-0.44669,-2.29365,19.6514,0.09797535,7.81795,-0.436995066,-0.422007222,0.950421051,11,11,10,25303,53237,7741,2.734375,6745.998939,2.734375,27260.66083,2.5390625,3063.290593,55,5
-24.2679,-13.1828,-3.7027,11.8716,42.8564,11.6396,-6.31021675,9.2450901,2.848741192,106.0072717,238.0345423,14.73220916,10.29598328,15.4283681,3.838256005,0.08513142,0.47028002,0.524414003,1.946304406,2.217055773,2.368910413,-6.96905,5.57465,2.1517,-13.60385,3.35855,-0.621195,21.0115,0.0394875,5.70075,-0.47354603,-0.403271127,0.81344979,11,10,11,29059,64463,4555,2.5390625,10082.77386,2.734375,33757.12238,2.734375,1671.510102,55,5
-24.3534,-12.9172,-2.5094,10.5957,45.704,12.1233,-5.85450805,10.35079389,3.288526379,87.69432878,219.3892537,11.28695425,9.364525016,14.81179441,3.359606265,0.012668194,0.458162016,0.542180319,1.85551558,2.264452137,2.65714749,-7.2112,6.65685,2.86725,-12.5793,2.935,-0.1267212,20.5959,0.3931,5.69695,-0.367721201,-0.131067749,0.731329263,8,11,15,24306,65086,4409,1.3671875,9578.175621,2.734375,31170.37699,2.734375,901.6999748,55,5
-25.8919,-16.6181,-5.9888,11.0471,34.805,19.0759,-8.166270055,8.36234143,5.30395485,91.93493457,178.0769263,38.07236361,9.588270677,13.34454669,6.170280675,0.234107478,0.139586292,0.198714843,2.336287148,2.01200682,1.961014647,-8.092,7.3155,4.5793,-15.8471,-3.37585,-2.1317,19.3682,0.32544,10.96775,-0.501279849,-0.498926115,0.945409732,11,10,10,31633,49423,13203,2.734375,9227.329645,2.5390625,25372.31556,2.5390625,5798.588914,55,5
