min(X),min(Y),min(Z),max(X),max(Y),max(Z),mean(X),mean(Y),mean(Z),variance(X),variance(Y),variance(Z),std(X),std(Y),std(Z),skewness(X),skewness(Y),skewness(Z),kurtosis(X),kurtosis(Y),kurtosis(Z),median(X),median(Y),median(Z),percentile25(X),percentile75(X),percentile25(Y),percentile75(Y),percentile25(Z),percentile75(Z),corr_axis(XY),corr_axis(XZ),corr_axis(YZ),zerocross(X),zerocross(Y),zerocross(Z),energy(X),energy(Y),energy(Z),dominantFr(X),dominantFrMag(X),dominantFr(Y),dominantFrMag(Y),dominantFr(Z),dominantFrMag(Z),IdentityTag,8activity
0.39152,9.3413,2.3921,0.724,9.6131,2.8,0.52751775,9.489236,2.5828215,0.003660086,0.003390212,0.005579005,0.060498646,0.058225525,0.074692739,0.269131309,-0.156798419,-0.009802371,3.327900644,2.700574792,2.629300806,0.528,9.49235,2.58885,0.48298,0.55807,9.4472,9.5228,2.5284,2.6341,-0.037147638,0.376042352,-0.033429063,43,46,39,56,18010,1335,0.390625,0.128076451,6.640625,0.236158413,0.390625,0.3967119,52,2
0.36182,9.2357,2.4063,0.81488,9.7336,2.937,0.54752915,9.465616,2.6591745,0.008745138,0.008537249,0.007934405,0.093515444,0.092397235,0.089075274,0.864075426,0.034612789,0.18272422,3.272306375,3.099387723,3.176262799,0.52768,9.47705,2.64995,0.482655,0.603325,9.4018,9.52235,2.60335,2.7096,0.240235541,-0.056926573,-0.312351074,33,38,39,62,17921,1416,2.5390625,0.450213277,4.296875,0.242301643,3.515625,0.348191217,52,2
0.24207,9.2202,2.1198,0.75111,9.7798,2.814,0.4591075,9.507684,2.5053805,0.01161496,0.01058276,0.032546312,0.107772724,0.102872544,0.180405963,0.461337219,-0.152354381,-0.166859582,2.758518228,2.962553585,1.877123314,0.44532,9.5152,2.507,0.37668,0.53381,9.44725,9.5684,2.35585,2.6569,-0.542864319,0.263341141,-0.359281178,15,36,9,44,18081,1262,1.7578125,0.6592193,0.390625,0.445439805,0.390625,6.084303347,52,2
0.21107,9.3421,2.2575,0.79752,9.7341,2.681,0.40061335,9.5248875,2.4399705,0.008036954,0.005203223,0.006281866,0.08964906,0.07213337,0.079258223,1.676382164,-0.003689912,0.558755355,7.918008048,3.273907042,3.7707194,0.39108,9.52335,2.4376,0.346705,0.43586,9.4926,9.5683,2.3927,2.48395,-0.023241909,0.082579782,-0.152438912,40,52,47,34,18146,1192,1.7578125,0.180870159,7.03125,0.289330043,2.5390625,0.167433445,52,2
0.22573,9.3722,2.2725,0.52737,9.689,2.5896,0.38117935,9.5352055,2.405051,0.002935775,0.002885159,0.002474732,0.054182794,0.053713679,0.049746677,-0.249036734,-0.086604844,0.460041523,3.413328873,3.394550652,3.535430776,0.38737,9.5382,2.40825,0.34669,0.42083,9.5079,9.5685,2.36355,2.4385,-0.083632217,0.305555257,0.26443016,44,55,68,30,18185,1157,12.6953125,0.086851722,7.6171875,0.182948071,3.90625,0.06326168,52,2
0.27076,9.4324,2.2122,0.46749,9.7042,2.5595,0.36500005,9.536482,2.4085565,0.001850239,0.002453009,0.004048744,0.04301441,0.049527865,0.063629741,-0.013591526,0.342619043,-0.183677546,2.5584006,2.972428281,3.152815951,0.362235,9.5381,2.4087,0.331545,0.391915,9.508,9.5686,2.37085,2.45335,0.018441483,0.269104508,0.287137516,58,60,62,27,18189,1161,11.5234375,0.070837002,7.6171875,0.055998845,2.5390625,0.154309814,52,2
0.18116,9.2813,2.1815,0.54228,9.7344,2.6496,0.3868385,9.536675,2.400262,0.002929265,0.006990063,0.008977712,0.054122681,0.083606597,0.09475079,-0.198875643,-0.766940191,0.32794249,4.468686256,4.148295676,3.027203477,0.391365,9.5384,2.39345,0.346985,0.421685,9.5079,9.5837,2.3331,2.45375,-0.080943492,0.076207975,-0.393633964,43,34,35,31,18191,1154,11.5234375,0.087297861,5.2734375,0.260712679,0.390625,0.634206394,52,2
0.25579,9.4481,1.8949,0.52625,9.8553,2.4232,0.4198989,9.6130255,2.0867715,0.002114012,0.003612348,0.007672835,0.04597839,0.06010281,0.08759472,-0.022053074,0.316481139,0.609479215,3.269781289,3.819555855,3.654219502,0.419815,9.614,2.076,0.390495,0.45041,9.569,9.64445,2.0306,2.13665,-0.052083856,-0.040414193,-0.183360449,56,45,45,36,18483,872,0.390625,0.056427885,6.8359375,0.134774374,0.390625,0.469562189,52,2
0.31446,8.769,1.4531,0.75468,9.9302,2.7863,0.51602915,9.5855035,2.1305465,0.00785857,0.039482087,0.057274256,0.088648576,0.198700999,0.239320405,0.228707461,-1.869068139,0.376671703,2.619167422,7.618249587,2.698771406,0.50905,9.6141,2.1053,0.461825,0.57174,9.53825,9.7042,1.9253,2.30935,-0.036841936,0.18675117,-0.113695472,29,35,11,55,18384,919,1.953125,0.558789417,4.4921875,1.620220467,0.390625,7.988081279,52,2
0.31655,9.3873,2.0298,0.75293,9.8102,2.4832,0.4886415,9.5818715,2.233468,0.007958551,0.00515652,0.006668098,0.089210714,0.071808912,0.081658424,0.663921594,0.330445468,0.157129296,3.027375723,3.734735011,3.053257421,0.48058,9.5832,2.227,0.4212,0.540975,9.53825,9.6284,2.18015,2.28735,-0.160765215,-0.059092322,0.220069879,35,47,46,49,18363,999,0.390625,0.953923557,6.25,0.300371325,0.5859375,0.450304248,52,2
0.16542,8.1785,2.2737,0.78544,9.9903,3.7506,0.4289647,9.386747,2.9141595,0.009963616,0.057943759,0.043183169,0.099817913,0.240715099,0.207805604,0.241517363,-1.844102217,0.269042898,4.200208698,11.30497618,7.032001507,0.42399,9.4015,2.9063,0.37819,0.4772,9.32615,9.4771,2.83065,3.00475,0.371756601,-0.286946109,-0.626417618,43,37,24,39,17634,1707,2.1484375,0.337318355,4.8828125,2.414531124,0.78125,1.307181902,52,2
0.31893,9.2806,2.7252,0.58824,9.5373,3.0876,0.44958105,9.409446,2.891507,0.001935143,0.002339718,0.003332378,0.043990258,0.048370634,0.057726756,-0.060592976,0.120518933,0.17099866,3.706448565,2.958831367,3.575153048,0.45391,9.4017,2.8914,0.42355,0.47638,9.37165,9.4393,2.8608,2.9218,-0.136231371,0.174909092,0.177148262,50,63,62,41,17708,1673,12.6953125,0.086903377,7.6171875,0.05240795,2.5390625,0.136899944,52,2
0.34949,9.2806,2.77,0.60385,9.5827,3.1039,0.4590732,9.4035995,2.900352,0.001816103,0.003128841,0.003348737,0.042615762,0.055936046,0.057868274,0.316892166,0.347659669,0.791298372,3.706475132,3.247825189,4.512946283,0.453955,9.4016,2.89155,0.43831,0.48376,9.3713,9.4318,2.86125,2.92225,-0.290711188,0.00471622,0.359505361,62,60,74,43,17686,1683,13.0859375,0.057422391,6.4453125,0.110041262,11.71875,0.078073011,52,2
0.30397,9.2659,2.7703,0.58863,9.5376,3.0724,0.45179175,9.402723,2.890945,0.001945678,0.00244965,0.002266897,0.044109837,0.049493938,0.047611939,-0.050694218,0.24336546,0.646984021,3.791609385,3.300848266,4.447814505,0.453615,9.4016,2.89125,0.4235,0.48371,9.3714,9.43175,2.861,2.9213,0.03906392,0.232251423,0.293949151,52,55,68,41,17683,1672,12.6953125,0.064997215,6.25,0.089670333,2.34375,0.052401135,52,2
0.015622,8.5419,2.0158,1.1001,10.0804,3.2564,0.440634765,9.485765,2.5839765,0.029965533,0.058536731,0.113585149,0.173105554,0.241943653,0.33702396,0.970433593,-1.146540355,-0.005147378,5.384869366,5.886218342,1.552191591,0.424015,9.5085,2.55695,0.346665,0.507005,9.39385,9.5908,2.25765,2.89145,-0.19268724,0.233397157,-0.366078372,28,29,9,45,18008,1358,2.1484375,1.543795651,5.078125,2.332743144,0.390625,21.18345222,52,2
0.22475,9.4177,2.016,0.52568,9.81,2.4231,0.3965153,9.583078,2.1701775,0.002929045,0.004784686,0.005026856,0.054120648,0.069171427,0.070900324,-0.316617683,0.471011079,0.462318561,3.448168597,3.386187292,3.326019708,0.40498,9.5837,2.1664,0.360725,0.435015,9.53845,9.629,2.12175,2.2125,0.020180953,-0.010989205,-0.0624784,42,49,53,32,18368,943,2.5390625,0.069943814,7.8125,0.163894223,0.5859375,0.194974001,52,2
0.1953,9.3719,1.7736,0.73832,9.7951,2.7559,0.4289284,9.592512,2.1723535,0.00600708,0.005486781,0.025261891,0.077505355,0.074072811,0.158939897,0.718245539,-0.328803465,1.510181158,5.285021406,3.791440862,5.531637191,0.42075,9.5987,2.1364,0.38319,0.46622,9.5536,9.6438,2.0762,2.19695,0.087347493,0.09943986,-0.372992777,43,38,39,38,18404,949,2.1484375,0.171475679,1.7578125,0.169634084,0.390625,1.577488766,52,2
0.0012917,8.979,2.2431,0.90663,9.9754,3.3455,0.464911633,9.4040675,2.88248,0.042016204,0.035830856,0.063183297,0.204978546,0.189290401,0.251362879,0.224073707,0.264154026,-0.321930781,2.369582466,3.265440336,2.301284389,0.42515,9.40905,2.906,0.31093,0.61835,9.2793,9.5227,2.7099,3.07315,0.113425281,-0.226742292,-0.499143231,20,24,18,52,17694,1674,3.7109375,1.680526595,4.6875,1.374778721,0.5859375,6.265422837,52,2
-0.20678,9.0084,1.5773,0.9671,9.8862,3.5249,0.434114915,9.542175,2.351406,0.042028814,0.030186186,0.198570676,0.205009302,0.173741722,0.445612698,-0.098027114,-0.675877212,0.603740161,3.656157395,3.167664518,2.496038998,0.434835,9.5831,2.2116,0.317715,0.54225,9.43265,9.6596,2.0449,2.6642,0.102764944,0.000792207,-0.782692284,24,20,18,46,18217,1145,3.3203125,1.873115233,0.5859375,2.45279683,0.5859375,26.25637262,52,2
0.30001,8.9929,2.2732,0.94795,9.9002,3.0387,0.5043088,9.498518,2.515056,0.008970008,0.022351102,0.014137734,0.094710128,0.14950285,0.118902203,1.667774481,-0.460846079,1.675049833,9.277364808,5.177603134,7.543265554,0.49747,9.5075,2.4984,0.466455,0.52926,9.4472,9.5678,2.45285,2.54395,-0.19341546,0.599382244,-0.251052865,34,38,43,53,18049,1268,3.515625,0.257576754,5.2734375,1.253199589,0.9765625,0.499930136,52,2
0.42284,9.2661,2.3475,0.63529,9.8396,2.8454,0.5256378,9.501476,2.519396,0.002206252,0.005972402,0.005660912,0.04697076,0.07728132,0.075239035,0.19966995,0.055027775,0.993444973,2.453926967,5.641792251,4.62621293,0.526915,9.5075,2.49875,0.482765,0.557665,9.4625,9.5379,2.4684,2.54385,0.040723154,0.216274285,0.008214823,43,53,53,56,18057,1271,0.390625,0.074902857,6.4453125,0.191508759,0.5859375,0.453608622,52,2
0.22764,9.0543,2.1811,0.79762,9.975,2.8899,0.5322883,9.495069,2.5063435,0.010340027,0.022941416,0.022274822,0.101685921,0.151464239,0.149247518,-0.417176952,-0.307705972,0.536524934,3.581149568,3.593161194,2.473891091,0.541485,9.51515,2.4688,0.481515,0.58858,9.41695,9.58355,2.39155,2.61875,-0.026940841,0.084876004,-0.279065172,26,29,33,59,18036,1261,2.34375,0.301275062,4.1015625,0.946823851,0.390625,0.89528141,52,2
0.46642,9.3415,1.7868,0.94827,9.8251,2.573,0.68393255,9.562398,2.2489315,0.010852488,0.006768238,0.022792591,0.104175274,0.082269299,0.150972153,0.245851224,0.080554408,-0.483129556,2.927132032,3.575182549,2.958453007,0.69056,9.56745,2.2568,0.616015,0.738285,9.51495,9.6138,2.15775,2.361,-0.157369279,0.076618764,-0.211957369,27,47,27,96,18289,1016,0.390625,0.813208316,0.390625,0.21951373,0.5859375,2.746828335,52,2
0.42066,9.2953,1.8605,1.3078,9.9142,2.4953,0.8168381,9.5566275,2.218415,0.033551608,0.014840432,0.012070024,0.183170981,0.121821312,0.10986366,0.507366545,0.342788383,-0.434799896,2.820090676,3.101415774,3.176257134,0.782035,9.53795,2.226,0.69184,0.9179,9.47725,9.62075,2.1419,2.3007,-0.104417158,-0.016440381,0.097562904,28,36,31,140,18269,987,0.390625,2.721536382,5.078125,1.076427362,0.9765625,0.522567593,52,2
0.72123,9.4016,1.7557,1.279,9.7491,2.3895,0.97161875,9.594123,1.976396,0.010575481,0.005475176,0.013690396,0.102837158,0.073994433,0.117005967,0.599843983,-0.122739578,1.172761317,3.502432621,2.406130665,4.455534373,0.96108,9.59775,1.9515,0.90847,1.0212,9.5377,9.6581,1.8921,2.02755,-0.089801935,0.218726913,-0.154620885,41,43,39,191,18411,784,2.734375,0.342732205,5.2734375,0.201188971,0.390625,1.43471134,52,2
0.59439,9.0257,1.3619,1.1866,10.4573,2.4963,0.9044185,9.636046,1.837357,0.013368818,0.03696045,0.027619709,0.115623606,0.192251007,0.166191783,0.281342873,-0.039068541,0.98828879,3.180082502,6.079468093,5.994198609,0.885625,9.6357,1.8242,0.837845,0.961035,9.56785,9.7193,1.73335,1.9141,0.168224885,0.153105261,0.368178933,28,42,37,166,18578,681,0.390625,0.858147717,4.4921875,1.392510694,0.5859375,1.425264831,52,2
0.52568,8.3926,0.98312,1.2024,10.3376,2.6029,0.8570026,9.621511,1.8348796,0.018148042,0.117907945,0.125796659,0.134714668,0.343377263,0.354678248,0.057219453,-0.923401601,-0.058347123,2.746419087,4.774832227,2.202320198,0.85533,9.6437,1.892,0.765285,0.944365,9.48495,9.82515,1.4846,2.0962,0.226776455,-0.128940428,0.147836524,23,31,26,151,18538,698,0.390625,0.8118544,5.46875,4.282889606,0.390625,15.06039469,52,2
0.71718,8.7381,1.1042,1.3671,10.1705,2.1948,0.9886109,9.644055,1.695722,0.016661564,0.07660731,0.055433907,0.12907968,0.276780256,0.235444064,0.567722291,-1.008115737,0.172597506,3.126331584,4.540868069,2.160560192,0.989235,9.67385,1.664,0.885655,1.06375,9.55315,9.80855,1.52895,1.8833,0.168079125,0.322919354,0.27426844,31,33,26,199,18617,586,0.78125,0.554861442,5.078125,2.85659511,0.5859375,5.187437618,52,2
0.25886,8.8294,0.39744,1.3904,10.7914,2.0561,1.02608845,9.670947,1.5065115,0.034615268,0.081326451,0.049492243,0.186051789,0.285177929,0.222468521,-1.384239496,0.372844578,-0.666269416,6.668809989,5.908479876,6.674779401,1.035,9.6885,1.48205,0.943365,1.13265,9.55365,9.8101,1.3763,1.64915,-0.13464915,0.392387986,0.143246756,21,32,31,217,18722,464,2.1484375,1.541862938,5.2734375,4.673629281,0.390625,2.472028223,52,2
0.8687,9.4471,1.2731,1.4846,9.9309,1.7398,1.09260365,9.6576575,1.513329,0.007554798,0.005338779,0.01092518,0.086918339,0.073066946,0.104523586,0.95534136,0.621469065,-0.168355767,6.442624744,4.688986867,2.615401061,1.0938,9.65845,1.52755,1.0343,1.1391,9.6132,9.6893,1.45195,1.58045,-0.339202374,0.332620049,-0.279376829,33,52,36,240,18655,460,4.1015625,0.236926866,5.859375,0.1429664,0.390625,0.674144584,52,2
0.85282,9.4774,1.3461,1.2739,9.8097,1.7694,1.1179036,9.6557795,1.5196665,0.004498408,0.003976942,0.004526328,0.067070169,0.063062998,0.067277989,-0.230797237,0.009431255,0.326106416,3.93735143,2.834560488,3.487385763,1.10975,9.6585,1.5276,1.0791,1.1543,9.61335,9.69625,1.46785,1.5582,-0.253154084,-0.042984494,0.023067781,41,42,48,251,18648,463,7.421875,0.162014174,9.375,0.101914712,0.390625,0.144593257,52,2
0.86813,9.4476,1.3001,1.2892,9.855,1.8001,1.091037,9.659861,1.50027,0.007141044,0.0050413,0.007543409,0.084504697,0.071002115,0.086852799,0.040980593,-0.2325397,0.827142409,2.622461056,3.165742262,4.035407328,1.094,9.6587,1.49705,1.03335,1.13965,9.61355,9.70425,1.4519,1.54185,-0.182617842,0.178495202,-0.186957839,33,51,51,239,18664,452,0.390625,0.7695858,7.421875,0.14262793,0.5859375,0.250732947,52,2
1.0189,9.5224,1.3167,1.2906,9.7791,1.7534,1.1533775,9.6484615,1.511499,0.003141366,0.00231224,0.004319674,0.056047891,0.048085758,0.065724226,0.108213841,-0.142869321,0.459668609,2.51966631,2.815902147,3.837113579,1.1541,9.6438,1.4977,1.109,1.1919,9.61325,9.68835,1.4676,1.5575,-0.085757946,0.168800695,-0.036625513,51,70,55,267,18619,458,6.25,0.066776229,7.03125,0.0671938,2.5390625,0.202359992,52,2
0.9156,9.2508,1.3764,1.3207,9.9301,1.7698,1.16250265,9.641995,1.534322,0.005248103,0.007141316,0.006521122,0.072443792,0.08450631,0.080753461,-0.77122904,-0.880962008,0.348509007,3.915093768,7.113217482,2.948359235,1.1694,9.6434,1.53555,1.1243,1.21395,9.61275,9.6886,1.4684,1.5878,-0.113178099,0.078395342,-0.056959034,47,54,39,271,18595,472,2.734375,0.283252008,6.4453125,0.232326965,2.5390625,0.280124184,52,2
0.76581,9.3264,1.3314,1.2736,10.097,1.861,1.0647987,9.6588115,1.540777,0.009487679,0.010581113,0.009648893,0.097404718,0.102864539,0.098228778,-0.406225626,0.662030822,0.392091204,3.34955679,6.814413749,3.8496531,1.0645,9.6586,1.543,1.004,1.1244,9.5983,9.7041,1.4903,1.5887,-0.153220151,-0.266076789,-0.316041176,31,45,46,229,18661,477,1.5625,0.381865844,6.640625,0.501675429,1.7578125,0.340054378,52,2
0.82341,9.4928,1.3175,1.2449,9.8548,1.7105,1.0404521,9.6730065,1.466238,0.00518665,0.004092548,0.004482587,0.072018399,0.063973023,0.066952128,-0.226676445,0.111966823,0.27160936,3.436803473,2.816181975,3.248985769,1.04765,9.67385,1.4678,1.0031,1.07985,9.6286,9.7192,1.4148,1.51335,-0.148410681,-0.005203834,0.074423782,46,47,41,218,18714,431,5.46875,0.125440813,5.2734375,0.143683034,0.390625,0.269617329,52,2
0.27006,9.1453,0.95411,1.2874,10.0215,2.2709,0.94029745,9.661293,1.53329965,0.032177514,0.016328108,0.089029049,0.179380919,0.127781486,0.29837736,-1.281314093,-0.660121958,0.886107049,4.986782551,5.572502431,3.158926634,0.98964,9.65925,1.4538,0.8682,1.0481,9.5984,9.7343,1.3625,1.6188,0.321998768,-0.784014584,-0.485894297,31,38,33,183,18671,488,0.390625,2.884367892,0.390625,0.605834861,0.390625,9.819656586,52,2
-0.5252,9.1451,1.5903,0.88407,10.0684,2.6245,0.254775957,9.6008665,2.144108,0.168735884,0.044749858,0.064515145,0.410774737,0.211541623,0.253998316,-0.387296014,-0.040689495,-0.382771182,1.73202225,2.192902319,2.282448961,0.399105,9.61495,2.17675,-0.189285,0.60888,9.4333,9.76435,1.96925,2.34485,0.136007373,-0.423128358,-0.569192591,11,21,28,47,18444,932,0.390625,31.78696112,3.3203125,1.796392014,0.9765625,5.788891813,52,2
-0.78324,8.255,1.5917,1.2676,10.5332,4.0879,0.359774808,9.3267185,3.1046685,0.235901824,0.174735904,0.344476103,0.485697256,0.418014239,0.586920866,-0.304406075,0.179104727,-0.516797798,2.571115512,3.760426977,2.493059211,0.37583,9.35465,3.2187,0.0446015,0.739535,9.0986,9.5066,2.7085,3.53145,-0.01418316,0.332648382,-0.295000211,15,25,19,73,17432,1996,0.390625,22.05134398,5.078125,12.89279535,0.5859375,31.06629946,52,2
0.27355,8.2092,2.4952,0.91264,10.609,4.0977,0.4488982,9.4178555,2.868937,0.010670426,0.086130563,0.039365912,0.103297752,0.293480089,0.198408449,1.243089552,0.225367121,2.531006837,5.303835378,8.308425956,13.94637655,0.438235,9.4317,2.83145,0.377525,0.49481,9.33365,9.49255,2.7697,2.90745,-0.385508101,0.428668591,0.202457447,34,37,33,42,17756,1654,4.1015625,0.322757582,4.4921875,5.310160334,0.5859375,1.548439704,52,2
0.3185,8.5259,2.4982,0.70952,9.99,3.4334,0.49189285,9.4246185,2.819588,0.007416558,0.037840283,0.016652074,0.086119438,0.194525789,0.129042914,0.298027124,-1.334934361,1.392622947,3.039357633,10.07005557,8.311732952,0.48384,9.417,2.81575,0.44568,0.52932,9.3713,9.49245,2.7551,2.883,0.03784038,0.116211352,-0.377155404,37,33,30,50,17772,1593,1.7578125,0.343666726,4.296875,1.50892891,2.1484375,0.774674208,52,2
0.28842,9.1299,2.5888,0.75444,9.7336,3.0737,0.4827814,9.41684,2.8386625,0.009536009,0.011821333,0.008609638,0.097652493,0.108725954,0.092788137,0.821067629,0.204736933,0.199419751,3.092967071,3.679669908,2.617481802,0.468165,9.42425,2.8303,0.40952,0.52803,9.3413,9.47705,2.7703,2.906,-0.050453661,0.066450545,-0.016799018,39,44,30,49,17738,1613,1.5625,0.412052667,2.9296875,0.45851374,0.390625,0.591773863,52,2
0.24274,9.2201,2.5747,0.78435,9.7337,3.0121,0.48270765,9.444286,2.746627,0.007896868,0.004917675,0.005218505,0.088864323,0.07012614,0.072239223,0.077674608,-0.190432554,0.965441954,3.817548393,4.90972568,4.627167174,0.48295,9.4472,2.7401,0.43817,0.536205,9.4019,9.49225,2.69515,2.7848,-0.207401009,0.449760579,-0.291197691,38,48,54,48,17840,1510,2.34375,0.278134466,2.5390625,0.166422387,2.5390625,0.224728681,52,2
0.2887,9.0399,2.5898,0.76839,9.7331,3.0573,0.5240843,9.421521,2.8230855,0.008332185,0.010665442,0.007395929,0.0912808,0.103273629,0.085999589,0.067903069,-0.068341743,-0.226333335,3.161704243,4.542697143,2.798791357,0.528135,9.4163,2.8382,0.4686,0.5819,9.37105,9.49185,2.76915,2.8766,0.147286196,0.030552758,0.070364464,29,38,36,57,17755,1595,2.1484375,0.649670958,5.078125,0.418796014,0.5859375,0.336042375,52,2
0.34724,9.2659,2.0897,0.72438,9.7191,2.9202,0.5359437,9.496036,2.563369,0.00673375,0.005997621,0.03750455,0.082059431,0.077444307,0.193660914,0.118298964,-0.069048061,-0.322901214,2.383148752,2.61456551,2.108668549,0.52813,9.49275,2.6044,0.468595,0.60127,9.43215,9.5531,2.41495,2.7246,-0.004529686,-0.048625526,-0.634091063,23,32,13,59,18036,1322,0.5859375,0.478588125,0.390625,0.599170757,0.390625,7.318931904,52,2
0.36325,9.131,1.8015,0.82542,9.7492,2.9657,0.6099404,9.4561355,2.5914425,0.008876464,0.015976552,0.06125861,0.094214988,0.126398387,0.247504768,-0.039591617,-0.143841814,-0.765715252,2.856924531,2.891795862,2.584779308,0.615075,9.44725,2.67865,0.54378,0.67687,9.3714,9.53755,2.36115,2.7622,-0.043978498,-0.012924815,-0.231377945,27,34,26,76,17887,1355,1.953125,0.41776547,4.296875,0.533550652,0.390625,7.875618533,52,2
0.35963,9.357,2.1667,0.6325,9.7493,2.5442,0.47996195,9.542444,2.3837005,0.002025072,0.004524748,0.004446945,0.045000797,0.067266246,0.066685418,0.320154542,0.293922931,-0.270385414,4.12693402,3.544173862,3.734385221,0.4815,9.5381,2.3779,0.45194,0.504725,9.5077,9.5833,2.3473,2.4235,-0.227111478,0.125315919,0.119301094,61,41,55,46,18213,1137,11.5234375,0.066547096,6.4453125,0.161997105,0.390625,0.257808644,52,2
0.19632,9.0998,2.2871,0.94994,9.8396,3.1167,0.54565995,9.4678855,2.658742,0.011268046,0.013649105,0.020136452,0.106151054,0.116829385,0.141902968,0.358622216,-0.137976093,-0.036048496,6.059485951,3.959557892,2.975576373,0.536,9.4915,2.66395,0.49809,0.580775,9.4016,9.5374,2.5588,2.75495,0.127445144,0.223408295,-0.211113443,46,38,28,62,17931,1418,6.0546875,0.451227889,6.4453125,0.453180063,0.5859375,1.365435632,52,2
0.25623,9.0845,2.4674,0.6782,9.7338,2.9207,0.4994505,9.479386,2.6035935,0.004157405,0.008347715,0.006461337,0.064477943,0.091365833,0.080382444,-0.352687127,-1.015439174,1.260925256,5.045222981,6.824344888,5.296457194,0.497535,9.47765,2.58905,0.46732,0.542425,9.447,9.52285,2.5583,2.6346,-0.025870426,0.003320704,-0.12401176,45,53,46,51,17973,1357,0.390625,0.136141058,6.4453125,0.298300108,2.734375,0.189318969,52,2
-0.25098,8.1783,1.7625,1.1306,10.763,3.7048,0.387676992,9.479697,2.6140885,0.062588037,0.15495261,0.161206538,0.250176012,0.393640204,0.401505339,0.434731292,0.18004786,0.667564945,3.403648566,4.983556256,3.53625604,0.37504,9.50765,2.5889,0.2257,0.50625,9.2817,9.64365,2.40745,2.74285,-0.474078774,0.477135794,-0.701332031,23,20,25,43,18004,1399,1.3671875,3.125548906,3.515625,5.481819412,0.5859375,11.18139159,52,2
0.073523,7.9361,1.5183,1.1676,10.1876,4.0055,0.566153365,9.4721595,2.5088705,0.058842391,0.109432571,0.280904113,0.242574506,0.330805942,0.530003881,0.07992981,-1.606192553,0.569134077,2.348349008,8.07921568,3.060506714,0.57298,9.4929,2.44425,0.39022,0.75265,9.372,9.6659,2.0918,2.9124,-0.197841663,0.506340877,-0.529401338,15,28,8,76,17966,1315,0.5859375,2.99052693,0.9765625,4.49515666,0.9765625,25.28203891,52,2
0.023645,7.6921,3.445,1.4406,9.5786,6.196,0.489197275,8.858123,4.331636,0.055822303,0.123488188,0.410081028,0.236267439,0.351408861,0.640375693,1.327101301,-1.246914971,1.422038357,5.635944704,4.337473986,3.997625646,0.442115,8.9624,4.0093,0.3385,0.593185,8.7657,9.06815,3.9182,4.64435,-0.04449832,0.035533116,-0.778867298,18,25,18,59,15718,3834,2.5390625,3.488954417,0.390625,8.408117985,0.390625,45.61610162,52,2
0.2609,8.7658,3.7221,0.69722,9.2346,4.1899,0.50242115,9.032224,3.930067,0.006340164,0.006998498,0.006596124,0.079625149,0.083657027,0.081216528,-0.219837123,-0.555860127,-0.008841859,3.345971904,3.412745103,3.135145048,0.502785,9.038,3.9323,0.45023,0.548735,8.97735,9.09805,3.87285,3.99275,-0.306787945,0.243134927,-0.188650583,41,40,42,52,16318,3090,4.1015625,0.235623351,8.0078125,0.23514882,0.390625,0.5212495,52,2
0.1866,8.7807,3.4943,0.74136,9.3696,4.0994,0.54897945,9.090962,3.7798145,0.010034689,0.011266167,0.012466544,0.100173294,0.106142204,0.111653681,-0.679845487,-0.319448146,0.318542665,3.932734894,3.430467986,3.010478275,0.561595,9.0982,3.77355,0.50054,0.61562,9.03055,9.1439,3.6925,3.85705,-0.229778457,0.022873639,-0.133857008,35,45,40,62,16531,2860,1.7578125,0.255742403,7.2265625,0.256727995,0.390625,0.768331617,52,2
0.28979,8.7664,3.1632,0.75735,9.7779,4.0072,0.5468029,9.167454,3.5858495,0.007362634,0.027368372,0.022817323,0.085805792,0.165433889,0.15105404,-0.279470989,0.735892908,0.192887335,3.017255356,4.605613773,3.664845922,0.546165,9.17385,3.5849,0.4875,0.60775,9.05315,9.2647,3.5094,3.6605,0.042582912,0.003737125,-0.499765219,27,18,39,61,16814,2576,3.125,0.36315902,5.859375,0.932124161,0.390625,2.095422036,52,2
0.39391,8.691,2.9967,0.73054,10.0198,3.8428,0.54536895,9.2446085,3.351687,0.003615328,0.073359461,0.03218608,0.060127599,0.270849518,0.179404794,0.189308559,0.442292741,0.519193052,3.089093985,3.015827426,2.589899472,0.543725,9.2271,3.3137,0.50106,0.579145,9.06895,9.4008,3.2226,3.4938,0.320697971,0.30538077,-0.199907539,38,21,35,60,17107,2253,3.515625,0.154424142,4.8828125,4.872226298,4.1015625,1.671889541,52,2
0.034424,8.6622,2.9977,1.116,9.9287,3.7073,0.48741065,9.255403,3.3324215,0.026139199,0.051740874,0.025214412,0.161676217,0.227466205,0.158790466,-0.02581935,0.039834655,0.340027113,5.400423651,3.514363649,2.202849302,0.516085,9.26545,3.2985,0.40801,0.575435,9.0916,9.3712,3.20755,3.46555,0.237351869,-0.054345306,-0.021136165,35,37,29,53,17143,2226,0.390625,0.991030058,4.6875,2.52512056,4.1015625,1.047251915,52,2
